time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
1944.79 647845155 197 27 164 31 0.841026 0.119462 11.7862 1.23643e+08 2.39654e+10 12220573 2073267055
1952.65 1258154492 147 6 165 31 0.841837 0.119302 11.8178 1.23586e+08 2.40796e+10 12220573 2073267055
1955.08 2004193045 60 38 166 31 0.84264 0.119599 11.7888 1.23379e+08 2.41689e+10 12220573 2073267055
1964.94 1308311643 157 144 167 31 0.843434 0.119377 11.7421 1.22999e+08 2.42288e+10 12220573 2073267055
1977.29 1027707266 115 126 168 31 0.844221 0.1194 11.7258 1.22606e+08 2.42858e+10 12220573 2073267055
1980.58 896757256 171 27 169 31 0.845 0.118754 11.7689 1.22205e+08 2.43406e+10 12220573 2073267055
1985.23 1474093047 79 77 170 31 0.845771 0.118729 11.729 1.22123e+08 2.44488e+10 12220573 2073267055
1988.94 1162034303 120 108 171 31 0.846535 0.118729 11.7131 1.21732e+08 2.45042e+10 12220573 2073267055
1990.04 1331334228 50 40 171 31 0.846535 0.118729 11.7131 1.21732e+08 2.45042e+10 12220573 2073267055
2004.99 2234825105 197 159 171 32 0.842365 0.118765 11.6972 1.21772e+08 2.46326e+10 12220573 2303104101
2005.56 1593598229 110 29 172 32 0.843137 0.118157 11.6467 1.21457e+08 2.47003e+10 12220573 2303104101
2007.31 2283006074 66 135 173 32 0.843902 0.118157 11.7354 1.22465e+08 2.4996e+10 12220573 2303104101
2010.83 1760005685 13 168 174 32 0.84466 0.117901 11.6737 1.21761e+08 2.4996e+10 12220573 2303104101
2017.33 1857598569 132 80 175 32 0.845411 0.117427 11.7841 1.22541e+08 2.52543e+10 12220573 2303104101
2024.67 1253966324 117 111 176 32 0.846154 0.116991 11.7286 1.2203e+08 2.5287e+10 12220573 2303104101
2026.3 1949853642 51 7 176 33 0.842105 0.116263 11.6903 1.22551e+08 2.55006e+10 12220573 2303104101
2044.24 1952125150 124 68 177 33 0.842857 0.116625 11.6412 1.2239e+08 2.55948e+10 12220573 3419327250
2052.86 1415016787 113 146 178 33 0.843602 0.116088 11.5983 1.22121e+08 2.56693e+10 12220573 3419327250
2056.88 1133298461 74 73 179 33 0.84434 0.115961 11.662 1.22025e+08 2.57741e+10 12220573 3419327250
2100.22 1451821084 22 65 180 33 0.84507 0.115177 11.6194 1.21887e+08 2.58713e+10 9621782 3419327250
2100.24 1256619362 137 112 181 33 0.845794 0.115177 11.5829 1.21718e+08 2.59627e+10 9621782 3419327250
2100.54 1287776648 95 22 182 33 0.846512 0.115177 11.7005 1.22143e+08 2.61617e+10 9621782 3419327250
2107.26 1515375432 198 109 182 34 0.842593 0.115184 11.6582 1.21824e+08 2.62258e+10 9621782 3419327250
2120.69 1855016825 38 132 182 35 0.83871 0.116765 11.6216 1.21832e+08 2.63491e+10 9621782 3419327250
2128.38 1550539635 131 194 182 36 0.834862 0.116709 11.5798 1.21703e+08 2.64475e+10 9621782 3419327250
2129.68 1351078321 194 119 183 36 0.835616 0.116709 11.5329 1.21429e+08 2.65191e+10 9621782 3419327250
2131.77 1265859120 170 12 184 36 0.836364 0.116558 11.5952 1.21392e+08 2.66337e+10 9621782 3419327250
2141.29 1490768032 92 86 185 36 0.837104 0.117974 11.5758 1.22232e+08 2.69105e+10 9621782 3419327250
2142.64 1519051361 173 39 186 36 0.837838 0.117974 11.535 1.22257e+08 2.70373e+10 9621782 3419327250
2173.44 1728907014 144 136 187 36 0.838565 0.116769 11.5589 1.22608e+08 2.72251e+10 9621782 2072483758
2191.64 1843477358 62 33 188 36 0.839286 0.118933 11.5825 1.23233e+08 2.74652e+10 9621782 2072483758
2194.64 1657185482 134 103 189 36 0.84 0.118933 11.5477 1.23505e+08 2.76399e+10 9621782 2072483758
2200.16 1199359516 64 93 190 36 0.840708 0.119233 11.5132 1.23241e+08 2.77134e+10 9621782 2072483758
2222.98 1464237175 29 130 191 36 0.84141 0.119433 11.5996 1.23398e+08 2.78665e+10 9621782 2072483758
2237.28 1235191353 188 176 191 37 0.837719 0.120622 11.5964 1.23265e+08 2.79646e+10 9621782 2072483758
2243.29 1544847133 192 49 192 37 0.838428 0.120153 11.6402 1.23945e+08 2.82184e+10 9621782 2072483758
2254.24 1213224072 4 6 193 37 0.83913 0.121394 11.6006 1.23573e+08 2.82705e+10 9621782 2072483758
2256.6 1536561334 34 97 194 37 0.839827 0.120851 11.5769 1.24025e+08 2.84817e+10 9621782 2072483758
2264.51 1797999274 162 187 195 37 0.840517 0.12018 11.6714 1.24552e+08 2.87085e+10 9621782 2072483758
2266.45 1979182744 66 34 196 37 0.841202 0.120699 11.6424 1.25154e+08 2.8951e+10 9621782 2072483758
2272.1 1592505916 102 76 197 37 0.84188 0.120528 11.7407 1.25701e+08 2.9184e+10 9621782 2072483758
2283.73 1410937192 146 167 198 37 0.842553 0.120233 11.8178 1.26544e+08 2.94767e+10 9621782 2072483758
2301.82 1639297741 84 141 198 38 0.838983 0.119907 11.8288 1.26854e+08 2.96645e+10 9621782 2072483758
